row,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1158,1187,Peninsula Brewers Reserve (PBR),American Blonde Ale,12.0 ounce,0.05,15,458,Kenai River Brewing Company,Soldotna AK,
1159,349,Sunken Island IPA,American IPA,12.0 oz. Alumi-Tek,0.068,,458,Kenai River Brewing Company,Soldotna,AK
1160,348,Skilak Scottish Ale (2011),Scottish Ale,12.0 oz,0.058,,458,Kenai River Brewing Company,Soldotna,AK
1161,760,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,16.0 oz.,0.07%,11,510,Kettle House Brewing Company,Missoula,MT
1162,759,Double Haul IPA (2009),American IPA,16.0 ounce,0.07%,65,510,Kettle House Brewing Company,Missoula,MT
1163,758,Double Haul IPA (2006),American IPA,16.0 oz.,0.065,65,510,Kettle House Brewing Company,Missoula,MT
1164,87,Eddy Out Pale Ale,American Pale Ale (APA),16.0 oz.,0.055,50,510,Kettle House Brewing Company,Missoula,MT
1165,86,Double Haul IPA,American IPA,16.0 ounce,0.07%,65,510,Kettle House Brewing Company,Missoula,MT
1166,85,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,16.0 oz.,0.065,11,510,Kettle House Brewing Company,Missoula,MT
1167,2472,U. P. Witbier,Witbier,12.0 oz.,,,84,Keweenaw Brewing Company,Houghton,MI
1168,779,November Gale Pale Ale,American Pale Ale (APA),12.0 oz.,,,84,Keweenaw Brewing Company,Houghton,MI
1169,364,Olde Ore Dock Scottish Ale,Scottish Ale,12.0 oz.,,,84,Keweenaw Brewing Company,Houghton,MI
1170,60,Widow Maker Black Ale,American Brown Ale,12.0 oz,,,84,Keweenaw Brewing Company,Houghton,MI
1171,59,Lift Bridge Brown Ale,American Brown Ale,12.0 oz. Alumi-Tek,,,84,Keweenaw Brewing Company,Houghton,MI
1172,58,Pick Axe Blonde Ale,American Blonde Ale,12.0 oz,,,84,Keweenaw Brewing Company,Houghton,MI
1173,57,Red Jacket Amber Ale,American Amber / Red Ale,12.0 oz,,,84,Keweenaw Brewing Company,Houghton,MI
1174,2436,Amber Ale,American Amber / Red Ale,12.0 oz.,0.051,,102,King Street Brewing Company,Anchorage,AK
1175,1706,King Street Pilsner,Czech Pilsener,12.0 oz.,0.055,,102,King Street Brewing Company,Anchorage,AK
1176,1667,King Street IPA,American IPA,12.0 OZ.,0.06,70,102,King Street Brewing Company,Anchorage,AK
1177,1666,King Street Hefeweizen,Hefeweizen,12.0 oz. Alumi-Tek,0.06%,10,102,King Street Brewing Company,Anchorage,AK
1178,1665,King Street Blonde Ale,American Blonde Ale,12.0 oz.,0.049,,102,King Street Brewing Company,Anchorage,AK
1179,2460,India Pale Ale,American IPA,16.0 ounce,0.063,65,87,Kirkwood Station Brewing Company,Kirkwood,MO
1180,2459,Blackberry Wheat,American Pale Wheat Ale,16.0 oz.,0.048,11,87,Kirkwood Station Brewing Company,Kirkwood,MO
1181,1274,Longboard Island Lager,American Amber / Red Lager,24.0 oz.,0.05%,18,439,Kona Brewing Company,Kona,HI
1182,1220,Longboard Island Lager,American Amber / Red Lager,16.0 oz,0.05%,18,439,Kona Brewing Company,Kona,HI
1183,1070,Longboard Island Lager,American Amber / Red Lager,12.0 oz.,0.046,18,439,Kona Brewing Company,Kona,HI
1184,590,Longboard Island Lager,American Amber / Red Lager,12.0 oz,0.046,18,439,Kona Brewing Company,Kona,HI
1185,781,Choc Beer (2003),American Dark Wheat Ale,12.0 oz.,0.04%,9,505,Krebs Brewing Company (Pete's Pl...,Krebs,OK
1186,1637,Bellingham Beer Week 2013 Collaboration,Belgian Strong Dark Ale,16.0 oz.,0.08,,354,Kulshan Brewery,Bellingham,WA
1187,1741,A Slice of Hefen,Hefeweizen,16.0 oz.,0.054,15,332,La Cumbre Brewing Company,Albuquerque NM,
1188,664,Elevated IPA,American IPA,16.0 ounce,0.07%,100,332,La Cumbre Brewing Company,Albuquerque,NM
1189,392,Rumspringa Golden Bock,Maibock / Helles Bock,12.0 oz.,0.07%,30,545,Lancaster Brewing Company,Lancaster,PA
1190,195,Lancaster German Style Kölsch,Kölsch,12.0 oz.,0.048,28,545,Lancaster Brewing Company,Lancaster,PA
1191,2547,Beach Cruiser,Hefeweizen,12.0 ounce,0.045,,59,Latitude 42 Brewing Company,Portage,MI
1192,2493,I.P. Eh!,American IPA,12.0 ounce,0.07%,,59,Latitude 42 Brewing Company,Portage,MI
1193,2492,Schoolhouse Honey,American Amber / Red Ale,12.0 oz,0.05%,,59,Latitude 42 Brewing Company,Portage,MI
1194,2491,10 Degrees of Separation,English Brown Ale,12.0 ounce,0.055,,59,Latitude 42 Brewing Company,Portage,MI
1195,2108,Laughing Dog Cream Ale,Cream Ale,12.0 oz,0.05,12,218,Laughing Dog Brewing Company,Ponderay,ID
1196,1397,Two-One Niner,American Pilsner,12.0 ounce,0.048,9,218,Laughing Dog Brewing Company,Ponderay,ID
1197,1396,Laughing Dog IPA,American IPA,12.0 oz,0.064,66,218,Laughing Dog Brewing Company,Ponderay,ID
1198,1675,Madra Allta,American IPA,12.0 oz. Alumi-Tek,0.064,95,345,Lavery Brewing Company,Erie,PA
1199,1249,Duluchan India Pale Ale,American IPA,12.0 oz.,0.056,70,345,Lavery Brewing Company,Erie,PA
1200,1445,Lazy Monk Bohemian Pilsner,Czech Pilsener,16.0 oz,0.05,,406,Lazy Monk Brewing,Eau Claire,WI
1201,475,Yellowstone Golden Ale,Kölsch,12.0 oz.,0.051,,537,Lewis and Clark Brewing Company,Helena,MT
1202,474,Tumbleweed IPA,American IPA,12.0 oz.,0.057,,537,Lewis and Clark Brewing Company,Helena,MT
1203,473,Lewis & Clark Amber Ale,American Amber / Red Ale,12.0 oz,0.05%,,537,Lewis and Clark Brewing Company,Helena MT,
1204,472,Miner's Gold Hefeweizen,Hefeweizen,12.0 oz.,0.05,,537,Lewis and Clark Brewing Company,Helena,MT
1205,471,Back Country Scottish Ale,Scottish Ale,12.0 OZ.,0.057,,537,Lewis and Clark Brewing Company,Helena,MT
1206,2036,Getaway,German Pilsener,16.0 ounce,0.052,30,244,Lift Bridge Brewing Company,Stillwater,MN
1207,1168,Farm Girl Saison,Saison / Farmhouse Ale,16.0 oz.,0.06,30,244,Lift Bridge Brewing Company,Stillwater,MN
1208,1832,Adam's Stout,American Stout,12.0 oz,0.058,40,298,Liquid Hero Brewery,York,PA
1209,1688,American Hero,American Amber / Red Ale,12.0 oz,0.057,42,298,Liquid Hero Brewery,York,PA
1210,1687,Schweet Ale,Fruit / Vegetable Beer,12.0 oz.,0.052,20,298,Liquid Hero Brewery,York,PA
1211,1686,Irregardless IPA,American IPA,12.0 oz.,0.065,75,298,Liquid Hero Brewery,York PA,
1212,2434,Peach Pale Ale,American Pale Ale (APA),12.0 oz.,0.057,40,104,Lone Tree Brewing Company,Lone Tree,CO
1213,2332,Deadeye Jack,American Porter,12.0 oz,0.06%,,149,Lonerider Brewing Company,Raleigh,NC
1214,2330,Pistols at Dawn,American Stout,16.0 oz,0.08%,,149,Lonerider Brewing Company,Raleigh,NC
1215,2329,Peacemaker Pale Ale,American Pale Ale (APA),12.0 oz.,0.057,47,149,Lonerider Brewing Company,Raleigh,NC
1216,2327,Shotgun Betty,Hefeweizen,12.0 ounce,0.058,11,149,Lonerider Brewing Company,Raleigh,NC
1217,2326,Sweet Josie,American Brown Ale,12.0 ounce,0.061,30,149,Lonerider Brewing Company,Raleigh,NC
1218,1926,Long Trail IPA,English India Pale Ale (IPA),12.0 oz,0.059,42,268,Long Trail Brewing Company,Bridgewater Corners,VT
1219,1924,Long Trail Ale,American Amber / Red Ale,12.0 oz.,0.046,30,268,Long Trail Brewing Company,Bridgewater Corners,VT
1220,1090,Double Bag,Altbier,16.0 ounce,0.072,33,268,Long Trail Brewing Company,Bridgewater Corners,VT
1221,574,Blackbeary Wheat,Fruit / Vegetable Beer,12.0 OZ.,0.04,8,268,Long Trail Brewing Company,Bridgewater Corners,VT
1222,573,Long Trail Ale (1),Altbier,12.0 ounce,0.046,30,268,Long Trail Brewing Company,Bridgewater Corners,VT
1223,2584,Gose,Gose,16.0 oz,0.05%,8,41,Lost Nation Brewing,East Fairfield,VT
1224,2583,Vermont Pilsner,German Pilsener,16.0 oz,0.048,20,41,Lost Nation Brewing,East Fairfield,VT
1225,2582,Mosaic Single Hop IPA,American IPA,16.0 OZ.,0.055,,41,Lost Nation Brewing,East Fairfield,VT
1226,2581,Lost Galaxy,American IPA,16.0 oz.,0.05%,,41,Lost Nation Brewing,East Fairfield,VT
1227,1309,Face Plant IPA,American IPA,12.0 oz,0.062,65,430,Lost Rhino Brewing Company,Ashburn,VA
1228,1308,Rhino Chasers Pilsner,Czech Pilsener,12.0 oz.,0.056,55,430,Lost Rhino Brewing Company,Ashburn,VA
1229,1571,Slow Hand Stout,American Stout,16.0 oz.,0.052,29,377,Lucette Brewing Company,Menominee,WI
1230,1204,Hips Don't Lie,Hefeweizen,16.0 ounce,0.062,,456,Lucette Brewing Company,Menominie,WI
1231,1122,Ride Again Pale Ale,American Pale Ale (APA),16.0 oz.,0.052,,456,Lucette Brewing Company,Menominie,WI
1232,700,The Farmer's Daughter,American Blonde Ale,16.0 ounce,0.05%,,456,Lucette Brewing Company,Menominie,WI
1233,2033,Pub Ale,English Dark Mild Ale,12.0 oz. Silo Can,0.04%,18,245,Lucky Town Brewing Company,Jackson,MS
1234,2032,Ballistic Blonde,Belgian Pale Ale,12.0 oz.,0.051,31,245,Lucky Town Brewing Company,Jackson,MS
1235,2311,Knotty Pine,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.05%,,158,Lumberyard Brewing Company,Flagstaff,AZ
1236,1153,Lumberyard Pilsner,American Pilsner,12.0 oz.,0.053,20,158,Lumberyard Brewing Company,Flagstaff,AZ
1237,355,Lumberyard IPA,American IPA,12.0 ounce,0.061,,158,Lumberyard Brewing Company,Flagstaff,AZ
1238,125,Lumberyard Red Ale,American Amber / Red Ale,12.0 oz. Silo Can,0.06%,,158,Lumberyard Brewing Company,Flagstaff,AZ
1239,962,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),12.0 oz,0.05,,485,MacTarnahans Brewing Company,Portland OR,
1240,961,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,12.0 oz,0.051,32,485,MacTarnahans Brewing Company,Portland,OR
1241,1475,Macon Progress Ale,American Pale Ale (APA),12.0 ounce,0.05,,400,Macon Beer Company,Macon,GA
1242,1008,Macon History Ale,American Brown Ale,12.0 oz,0.055,,400,Macon Beer Company,Macon,GA
1243,2454,Galaxy High,American Double / Imperial IPA,12.0 oz.,0.099,,91,Madtree Brewing Company,Cincinnati,OH
1244,2209,Sol Drifter,American Blonde Ale,12.0 oz,0.043,18,91,Madtree Brewing Company,Cincinnati,OH
1245,2133,Thunder Snow,Winter Warmer,12.0 ounce,0.085,,91,Madtree Brewing Company,Cincinnati,OH
1246,1994,The Great Pumpcan,Fruit / Vegetable Beer,16.0 OZ.,0.079,18,91,Madtree Brewing Company,Cincinnati OH,
1247,1816,LIFT,Kölsch,12.0 oz.,0.047,11,91,Madtree Brewing Company,Cincinnati,OH
1248,1815,SPRYE,American Pale Ale (APA),12.0 oz.,0.05%,40,91,Madtree Brewing Company,Cincinnati,OH
1249,1126,Psychopathy,American IPA,12.0 ounce,0.069,70,91,Madtree Brewing Company,Cincinnati,OH
1250,1125,Gnarly Brown,American Brown Ale,12.0 ounce,0.07,32,91,Madtree Brewing Company,Cincinnati,OH
1251,1124,Happy Amber,American Amber / Red Ale,12.0 oz.,0.06,30,91,Madtree Brewing Company,Cincinnati,OH
1252,1813,#9,Fruit / Vegetable Beer,16.0 OZ.,0.051,20,303,Magic Hat Brewing Company,South Burlington,VT
1253,1113,Elder Betty,Hefeweizen,12.0 oz.,0.055,13,303,Magic Hat Brewing Company,South Burlington,VT
1254,360,#9,Fruit / Vegetable Beer,12.0 ounce,0.05%,20,303,Magic Hat Brewing Company,South Burlington,VT
1255,511,High Country Pilsner (Current),German Pilsener,12.0 oz.,0.042,,534,Mammoth Brewing Company,Mammoth Lakes,CA
1256,75,Epic IPA,American IPA,12.0 oz.,0.07%,,534,Mammoth Brewing Company,Mammoth Lakes,CA
1257,74,Golden Trout Pilsner,German Pilsener,12.0 ounce,0.042,,534,Mammoth Brewing Company,Mammoth Lakes,CA
1258,73,Real McCoy Amber Ale (Current),American Amber / Red Ale,12.0 ounce,0.045,,534,Mammoth Brewing Company,Mammoth Lakes,CA
1259,1628,Festivus (1),Winter Warmer,12.0 oz.,0.07%,,356,Manayunk Brewing Company,Philadelphia,PA
1260,1626,Manayunk Oktoberfest,Märzen / Oktoberfest,12.0 oz.,0.067,,356,Manayunk Brewing Company,Philadelphia,PA
1261,1625,Belgian Style Session Ale,Belgian Pale Ale,12.0 oz.,0.045,21,356,Manayunk Brewing Company,Philadelphia,PA
1262,1624,Manayunk IPA,American IPA,12.0 ounce,0.055,,356,Manayunk Brewing Company,Philadelphia,PA
1263,1600,Yunkin' Punkin',Pumpkin Ale,12.0 ounce,0.055,,356,Manayunk Brewing Company,Philadelphia,PA
1264,1484,Summer Paradise,American Pale Wheat Ale,12.0 oz,0.05%,18,356,Manayunk Brewing Company,Philadelphia,PA
1265,1356,Monk from the 'Yunk,Tripel,12.0 oz,0.09,30,356,Manayunk Brewing Company,Philadelphia,PA
1266,1355,Schuylkill Punch,Fruit / Vegetable Beer,12.0 oz,0.06,14,356,Manayunk Brewing Company,Philadelphia,PA
1267,1334,Dreamin' Double IPA,American Double / Imperial IPA,12.0 ounce,0.085,85,356,Manayunk Brewing Company,Philadelphia,PA
1268,1674,Chaotic Double IPA,American Double / Imperial IPA,12.0 ounce,0.099,93,346,Manzanita Brewing Company,Santee,CA
1269,1673,Manzanita IPA,American IPA,12.0 ounce,0.08,88,346,Manzanita Brewing Company,Santee,CA
1270,1672,Riverwalk Blonde Ale,American Blonde Ale,12.0 ounce,0.06%,25,346,Manzanita Brewing Company,Santee,CA
1271,1671,Gillespie Brown Ale,American Brown Ale,12.0 oz,0.095,49,346,Manzanita Brewing Company,Santee,CA
1272,1670,Manzanita Pale Ale,American Pale Ale (APA),12.0 OZ.,0.066,44,346,Manzanita Brewing Company,Santee,CA
1273,1262,Marble Pilsner,German Pilsener,12.0 oz,0.05%,,443,Marble Brewery,Albuquerque,NM
1274,845,Marble India Pale Ale,American IPA,12.0 oz.,0.062,,443,Marble Brewery,Albuquerque,NM
1275,1783,Toughcats IPA,American IPA,16.0 oz,0.07%,,317,Marshall Wharf Brewing Company,Belfast,ME
1276,1717,Tug Pale Ale,American Pale Ale (APA),16.0 ounce,0.05,,317,Marshall Wharf Brewing Company,Belfast,ME
1277,1716,Sexy Chaos,Russian Imperial Stout,16.0 oz,0.099,,317,Marshall Wharf Brewing Company,Belfast,ME
1278,1516,Ace Hole American Pale Ale,American Pale Ale (APA),16.0 oz.,0.063,,317,Marshall Wharf Brewing Company,Belfast,ME
1279,725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,16.0 oz.,0.10%,,317,Marshall Wharf Brewing Company,Belfast,ME
1280,2308,River House,Saison / Farmhouse Ale,16.0 oz,0.05,20,161,Martin House Brewing Company,Fort Worth,TX
1281,2268,Pretzel Stout,American Stout,16.0 OZ.,0.065,47,161,Martin House Brewing Company,Fort Worth,TX
1282,2197,Rubberneck Red,American Amber / Red Ale,16.0 oz.,0.05,35,161,Martin House Brewing Company,Fort Worth,TX
1283,2120,The Imperial Texan,American Double / Imperial IPA,16.0 OZ.,0.08%,,161,Martin House Brewing Company,Fort Worth,TX
1284,1234,The Imperial Texan,American Double / Imperial IPA,12.0 oz,0.08,,161,Martin House Brewing Company,Fort Worth TX,
1285,1233,Day Break 4-Grain Breakfast Beer,Rye Beer,16.0 oz.,0.05,,161,Martin House Brewing Company,Fort Worth,TX
1286,1232,River House Saison,Saison / Farmhouse Ale,12.0 ounce,0.05,,161,Martin House Brewing Company,Fort Worth,TX
1287,1231,There Will Be Stout,American Stout,12.0 oz.,0.07%,,161,Martin House Brewing Company,Fort Worth TX,
1288,1831,Our Legacy IPA,American IPA,12.0 oz.,0.07%,60,299,Matt Brewing Company,Utica NY,
1289,1359,Saranac Shandy,Shandy,12.0 ounce,0.042,,299,Matt Brewing Company,Utica,NY
1290,1135,Our Legacy IPA,American IPA,16.0 ounce,0.065,60,299,Matt Brewing Company,Utica,NY
1291,960,Saranac Golden Pilsener (2003),German Pilsener,12.0 OZ.,0.051,,299,Matt Brewing Company,Utica,NY
1292,959,Saranac Adirondack Light (2002),Light Lager,12.0 oz,0.045,,299,Matt Brewing Company,Utica,NY
1293,958,DAX Light (1998),Light Lager,12.0 oz.,0.05%,,299,Matt Brewing Company,Utica,NY
1294,957,Saranac Traditional Lager (2000),American Pale Lager,12.0 ounce,0.048,,299,Matt Brewing Company,Utica NY,
1295,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,12.0 oz,0.05%,,299,Matt Brewing Company,Utica,NY
1296,773,Blueberry Blonde Ale,American Blonde Ale,12.0 oz,0.05,12,299,Matt Brewing Company,Utica,NY
1297,686,Saranac White IPA,American IPA,12.0 oz. Alumi-Tek,0.06%,,299,Matt Brewing Company,Utica,NY
1298,453,Saranac Summer Ale (2011),American Pale Wheat Ale,12.0 oz,0.047,,299,Matt Brewing Company,Utica,NY
1299,150,Saranac Pale Ale (12 oz.),English Pale Ale,12.0 oz.,0.055,,299,Matt Brewing Company,Utica,NY
1300,133,Saranac Pale Ale (16 oz.),English Pale Ale,16.0 oz,0.055,,299,Matt Brewing Company,Utica,NY
1301,1578,Lahaina Town Brown,American Brown Ale,12.0 oz,0.051,20,375,Maui Brewing Company,Lahaina,HI
1302,1429,Pau Hana Pilsner,Czech Pilsener,12.0 oz. Alumi-Tek,0.06%,,375,Maui Brewing Company,Lahaina,HI
1303,1271,Lemongrass Saison,Saison / Farmhouse Ale,12.0 oz. Alumi-Tek,0.05%,,375,Maui Brewing Company,Lahaina,HI
1304,713,Aloha B’ak’tun,Belgian Strong Dark Ale,12.0 oz.,0.07,,375,Maui Brewing Company,Lahaina,HI
1305,712,Liquid Breadfruit,Fruit / Vegetable Beer,12.0 oz,0.082,,375,Maui Brewing Company,Lahaina,HI
1306,690,Sobrehumano Palena'ole,American Amber / Red Ale,12.0 oz.,0.06%,24,375,Maui Brewing Company,Lahaina,HI
1307,547,La Perouse White,Witbier,12.0 oz,0.05%,12,375,Maui Brewing Company,Lahaina,HI
1308,435,Flyin' HI.P.Hay,American IPA,12.0 OZ.,0.068,68,375,Maui Brewing Company,Lahaina,HI
1309,313,Mana Wheat,American Pale Wheat Ale,12.0 ounce,0.055,15,375,Maui Brewing Company,Lahaina,HI
1310,33,Bikini Blonde Lager,Munich Helles Lager,12.0 oz,0.045,18,375,Maui Brewing Company,Lahaina,HI
1311,32,CoCoNut Porter,American Porter,12.0 oz.,0.057,30,375,Maui Brewing Company,Lahaina,HI
1312,31,Big Swell IPA,American IPA,12.0 oz,0.062,65,375,Maui Brewing Company,Lahaina,HI
1313,1237,Pit Stop Chocolate Porter,American Porter,12.0 ounce,0.037,34,448,Mavericks Beer Company,Half Moon Bay,CA
1314,1236,Pace Setter Belgian Style Wit,Witbier,12.0 oz.,0.037,21,448,Mavericks Beer Company,Half Moon Bay,CA
1315,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),12.0 oz.,0.037,53,448,Mavericks Beer Company,Half Moon Bay,CA
1316,1986,Bushwhacker Cider,Cider,16.0 OZ.,0.07%,,254,Meckley's Cidery,Somerset Center,MI
1317,1985,Weim-R-Iner,Cider,16.0 oz.,0.069,,254,Meckley's Cidery,Somerset Center,MI
1318,1984,Cherry Bomb,Cider,16.0 ounce,0.069,,254,Meckley's Cidery,Somerset Center,MI
1319,2186,Tsunami IPA,American IPA,19.2 oz,0.072,75,203,Mehana Brewing Co.,Hilo,HI
1320,2185,Tsunami IPA,American IPA,12.0 OZ.,0.072,75,203,Mehana Brewing Co.,Hilo,HI
1321,2184,Humpback Blonde Ale,American Blonde Ale,12.0 oz.,0.04%,22,203,Mehana Brewing Co.,Hilo,HI
1322,2178,Hawaiian Crow Porter,American Porter,12.0 oz.,0.052,27,203,Mehana Brewing Co.,Hilo,HI
1323,2177,Volcano Red Ale,American Amber / Red Ale,12.0 oz,0.052,23,203,Mehana Brewing Co.,Hilo,HI
1324,2176,Mauna Kea Pale Ale,American Pale Ale (APA),12.0 ounce,0.054,42,203,Mehana Brewing Co.,Hilo,HI
1325,1508,Shark Bait,Fruit / Vegetable Beer,12.0 oz,0.05%,11,393,Miami Brewing Company,Miami,FL
1326,1507,Gator Tail Brown Ale,American Brown Ale,12.0 ounce,0.053,30,393,Miami Brewing Company,Miami,FL
1327,1506,Miami Vice IPA,American IPA,12.0 oz.,0.071,62,393,Miami Brewing Company,Miami,FL
1328,1325,Big Rod Coconut Ale,American Blonde Ale,12.0 oz,0.053,16,393,Miami Brewing Company,Miami,FL
1329,174,Mickey Finn's Amber Ale,American Amber / Red Ale,12.0 oz.,0.056,,552,Mickey Finn's Brewery,Libertyville,IL
1330,2093,Pleasure Town,American IPA,12.0 oz.,0.063,61,223,Midnight Sun Brewing Company,Anchorage,AK
1331,1814,Pleasure Town IPA,American IPA,12.0 oz.,0.063,61,223,Midnight Sun Brewing Company,Anchorage,AK
1332,587,Snowshoe White Ale,Witbier,12.0 oz.,0.048,12,223,Midnight Sun Brewing Company,Anchorage,AK
1333,586,Kodiak Brown Ale,American Brown Ale,12.0 ounce,0.05%,24,223,Midnight Sun Brewing Company,Anchorage,AK
1334,434,Sockeye Red IPA,American IPA,12.0 oz.,0.06%,70,223,Midnight Sun Brewing Company,Anchorage,AK
1335,2668,Habitus (2014),American Double / Imperial IPA,16.0 oz.,0.08%,100,3,Mike Hess Brewing Company,San Diego,CA
1336,2667,Solis,American IPA,16.0 oz.,0.075,85,3,Mike Hess Brewing Company,San Diego,CA
1337,2666,Jucundus,Wheat Ale,16.0 ounce,0.06,24,3,Mike Hess Brewing Company,San Diego,CA
1338,2664,Habitus,American Double / Imperial IPA,16.0 oz.,0.08,100,3,Mike Hess Brewing Company,San Diego,CA
1339,2663,Grazias,Cream Ale,16.0 oz,0.063,30,3,Mike Hess Brewing Company,San Diego,CA
1340,2662,Claritas,Kölsch,16.0 OZ.,0.058,28,3,Mike Hess Brewing Company,San Diego,CA
1341,2535,Vinyl Frontier,American Double / Imperial IPA,24.0 ounce,0.083,,65,Mikerphone Brewing,Chicago,IL
1342,2534,Disco Superfly,American IPA,24.0 oz,0.08,,65,Mikerphone Brewing,Chicago IL,
1343,2533,Misty Mountain Hop,American IPA,24.0 ounce,0.08%,,65,Mikerphone Brewing,Chicago,IL
1344,2532,One-Hit Wonderful,Belgian IPA,24.0 oz,0.08%,,65,Mikerphone Brewing,Chicago,IL
1345,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,24.0 oz.,0.065,,65,Mikerphone Brewing,Chicago,IL
1346,2530,Daft Funk,Berliner Weissbier,24.0 oz. Alumi-Tek,0.043,8,65,Mikerphone Brewing,Chicago,IL
1347,2529,Love In An Ellavator,American IPA,24.0 oz,0.075,,65,Mikerphone Brewing,Chicago,IL
1348,2528,Spin Doctor,American Pale Ale (APA),24.0 ounce,0.053,,65,Mikerphone Brewing,Chicago,IL
1349,1612,Keeper (Current),American Pilsner,12.0 ounce,0.05,,363,Mikkeller,Pottstown,PA
1350,1611,Better Half,American IPA,12.0 oz. Alumi-Tek,0.068,,363,Mikkeller,Pottstown,PA
1351,1273,SNO White Ale,Witbier,16.0 oz.,0.048,,440,MillKing It Productions,Royal Oak,MI
1352,365,BRIK Irish Red Ale,Irish Red Ale,16.0 oz.,0.048,,440,MillKing It Productions,Royal Oak,MI
1353,273,AXL Pale Ale,American Pale Ale (APA),16.0 OZ.,,,440,MillKing It Productions,Royal Oak,MI
1354,1884,Hop Freak,American Double / Imperial IPA,16.0 ounce,0.087,80,284,Milwaukee Brewing Company,Milwaukee,WI
1355,1272,Louie's Demise Amber Ale,American Amber / Red Ale,16.0 oz.,0.051,24,284,Milwaukee Brewing Company,Milwaukee,WI
1356,1080,Hop Happy,American IPA,16.0 oz.,0.08%,51,284,Milwaukee Brewing Company,Milwaukee,WI
1357,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,16.0 oz,0.07%,20,284,Milwaukee Brewing Company,Milwaukee,WI
1358,776,O-Gii,Witbier,16.0 ounce,0.092,,284,Milwaukee Brewing Company,Milwaukee,WI
1359,172,Flaming Damsel Lager (2010),Vienna Lager,16.0 oz.,0.05%,18,284,Milwaukee Brewing Company,Milwaukee,WI
1360,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,16.0 oz,0.051,24,284,Milwaukee Brewing Company,Milwaukee,WI
1361,2361,Axe Head Malt Liquor,American Malt Liquor,24.0 oz.,0.099,,134,Minhas Craft Brewery,Monroe,WI
1362,2359,Huber Bock (2014),Bock,16.0 ounce,0.05%,,134,Minhas Craft Brewery,Monroe,WI
1363,2358,Minhas Light (2012),Light Lager,12.0 oz.,0.04,,134,Minhas Craft Brewery,Monroe,WI
1364,2282,Huber,American Pale Lager,12.0 ounce,0.05%,,134,Minhas Craft Brewery,Monroe,WI
1365,2281,Clear Creek Ice,American Pale Lager,16.0 oz.,0.062,,134,Minhas Craft Brewery,Monroe,WI
1366,2280,Clear Creek Ice,American Pale Lager,12.0 oz.,0.062,,134,Minhas Craft Brewery,Monroe,WI
1367,2279,Mountain Crest,American Pale Lager,16.0 oz.,0.055,,134,Minhas Craft Brewery,Monroe WI,
1368,2278,Mountain Crest,American Pale Lager,12.0 oz. Alumi-Tek,0.06%,,134,Minhas Craft Brewery,Monroe,WI
1369,2277,Mountain Creek (2013),American Pale Lager,12.0 oz.,0.055,,134,Minhas Craft Brewery,Monroe,WI
1370,2276,Boxer,American Adjunct Lager,24.0 oz.,0.05,,134,Minhas Craft Brewery,Monroe,WI
1371,2275,Boxer Light,Light Lager,12.0 oz.,0.042,,134,Minhas Craft Brewery,Monroe,WI
1372,2274,Boxer Ice,American Adjunct Lager,12.0 OZ.,0.055,,134,Minhas Craft Brewery,Monroe,WI
1373,2273,Boxer,American Adjunct Lager,12.0 OZ.,0.05,,134,Minhas Craft Brewery,Monroe,WI
1374,2442,Cortez Gold,Belgian Pale Ale,32.0 oz. Alumi-Tek,0.05,,98,Mission Brewery,San Diego CA,
1375,2441,Mission IPA,American IPA,32.0 OZ.,0.068,66,98,Mission Brewery,San Diego,CA
1376,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),32.0 oz.,0.048,44,98,Mission Brewery,San Diego CA,
1377,1459,Shipwrecked Double IPA,American Double / Imperial IPA,32.0 oz.,0.092,75,98,Mission Brewery,San Diego,CA
1378,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,16.0 OZ.,0.04,,399,Moab Brewery,Moab,UT
1379,902,Dead Horse Amber,American Pale Wheat Ale,16.0 oz.,0.04,,399,Moab Brewery,Moab,UT
1380,645,Rocket Bike American Lager,California Common / Steam Beer,16.0 ounce,0.04,,399,Moab Brewery,Moab,UT
1381,644,Johnny's American IPA,American IPA,16.0 oz.,0.04,,399,Moab Brewery,Moab,UT
1382,337,Boneshaker Brown Ale,English Brown Ale,24.0 ounce,0.06%,,547,Moat Mountain Smoke House & Brew...,North Conway,NH
1383,336,Iron Mike Pale Ale,American Pale Ale (APA),24.0 oz. Alumi-Tek,0.056,,547,Moat Mountain Smoke House & Brew...,North Conway,NH
1384,2236,Monkadelic,American Pale Ale (APA),12.0 oz.,0.042,,189,Modern Monks Brewery,Lincoln,NE
1385,2159,City of the Sun,American IPA,16.0 oz.,0.075,85,209,Modern Times Beer,San Diego,CA
