row,date,moteid,hour,minute,epoch,temperature,humidity,light,voltage
25345,2003/10/4,1,7,11,32426,23.634,31.1727,108.56,2.60491
25346,2003/10/4,1,7,12,32428,23.6536,31.1727,114.08,2.60491
25347,2003/10/4,1,7,13,32431,23.6634,31.2433,121.44,2.60491
25348,2003/10/4,1,7,14,32433,23.634,31.1021,128.8,2.60491
25349,2003/10/4,1,7,15,32434,23.6438,31.1021,136.16,2.60491
25350,2003/10/4,1,7,17,32439,23.536,31.2433,143.52,2.60491
25351,2003/10/4,1,7,18,32441,23.3008,31.5959,150.88,2.60491
25352,2003/10/4,1,7,20,32444,23.0166,32.159,158.24,2.60491
25353,2003/10/4,1,7,21,32446,22.8892,32.5102,165.6,2.60491
25354,2003/10/4,1,7,22,32448,22.7814,32.7206,165.6,2.59354
25355,2003/10/4,1,7,23,32450,22.6344,33.0009,172.96,2.59354
25356,2003/10/4,1,7,24,32452,22.5462,33.0709,180.32,2.59354
25357,2003/10/4,1,7,25,32455,22.3306,33.5604,187.68,2.59354
25358,2003/10/4,1,7,26,32456,22.3012,33.6302,187.68,2.59354
25359,2003/10/4,1,7,27,32459,22.2326,33.7,235.52,2.59354
25360,2003/10/4,1,7,28,32461,22.1836,33.8396,235.52,2.59354
25361,2003/10/4,1,7,29,32463,22.1444,33.8396,235.52,2.59354
25362,2003/10/4,1,7,30,32465,22.115,33.9093,250.24,2.59354
25363,2003/10/4,1,7,31,32466,22.1052,33.8744,250.24,2.59354
25364,2003/10/4,1,7,32,32468,22.0464,33.979,250.24,2.59354
25365,2003/10/4,1,7,33,32471,22.2228,33.4905,264.96,2.59354
25366,2003/10/4,1,7,34,32473,22.2424,33.5953,264.96,2.59354
25367,2003/10/4,1,7,35,32475,22.3012,33.2808,264.96,2.59354
25368,2003/10/4,1,7,36,32476,22.213,33.4905,279.68,2.59354
25369,2003/10/4,1,7,37,32478,22.1346,33.5953,279.68,2.59354
25370,2003/10/4,1,7,38,32480,22.0856,33.7,279.68,2.59354
25371,2003/10/4,1,7,39,32483,22.0758,33.7,294.4,2.59354
25372,2003/10/4,1,7,40,32484,22.0758,33.5953,294.4,2.59354
25373,2003/10/4,1,7,41,32486,22.017,33.7,294.4,2.59354
25374,2003/10/4,1,7,42,32488,22.0268,33.7349,309.12,2.59354
25375,2003/10/4,1,7,43,32491,21.9974,33.7,309.12,2.59354
25376,2003/10/4,1,7,44,32493,21.9876,33.7,309.12,2.59354
25377,2003/10/4,1,7,45,32494,21.9876,33.7,309.12,2.59354
25378,2003/10/4,1,7,46,32496,21.9876,33.7,309.12,2.59354
25379,2003/10/4,1,7,47,32498,21.968000000000004,33.6302,309.12,2.59354
25380,2003/10/4,1,7,48,32500,22.0072,33.5604,323.84,2.59354
25381,2003/10/4,1,7,49,32503,21.968000000000004,33.6302,323.84,2.59354
25382,2003/10/4,1,7,52,32508,21.9876,33.4905,353.28,2.59354
25383,2003/10/4,1,7,54,32512,22.066,33.4905,368.0,2.59354
25384,2003/10/4,1,7,55,32514,22.0954,33.3507,368.0,2.59354
25385,2003/10/4,1,7,57,32518,22.1248,33.3158,353.28,2.59354
25386,2003/10/4,1,7,58,32520,22.1444,33.3158,353.28,2.59354
25387,2003/10/4,1,7,59,32522,22.213,33.1409,353.28,2.59354
25388,2003/10/4,1,8,1,32526,22.2816,33.0009,353.28,2.58226
25389,2003/10/4,1,8,2,32530,22.2718,33.0359,353.28,2.59354
25390,2003/10/4,1,8,4,32532,22.3012,33.0359,353.28,2.59354
25391,2003/10/4,1,8,5,32534,22.3012,33.0709,353.28,2.59354
25392,2003/10/4,1,8,6,32536,22.3306,32.9308,353.28,2.59354
25393,2003/10/4,1,8,7,32538,22.36,32.8958,353.28,2.59354
25394,2003/10/4,1,8,8,32540,22.3502,32.9308,353.28,2.59354
25395,2003/10/4,1,8,9,32543,22.3796,32.9308,353.28,2.59354
25396,2003/10/4,1,8,10,32545,22.36,32.8608,368.0,2.59354
25397,2003/10/4,1,8,11,32547,22.3698,32.9308,368.0,2.59354
25398,2003/10/4,1,8,12,32549,22.3796,32.9308,368.0,2.59354
25399,2003/10/4,1,8,14,32552,22.458,32.7907,368.0,2.59354
25400,2003/10/4,1,8,15,32554,22.4972,32.7206,368.0,2.60491
25401,2003/10/4,1,8,16,32556,22.4776,32.7206,368.0,2.60491
25402,2003/10/4,1,8,17,32558,22.4972,32.7206,368.0,2.59354
25403,2003/10/4,1,8,18,32561,22.5952,32.5102,382.72,2.59354
25404,2003/10/4,1,8,19,32562,22.605,32.44,382.72,2.59354
25405,2003/10/4,1,8,20,32565,22.605,32.44,382.72,2.59354
25406,2003/10/4,1,8,21,32566,22.5854,32.44,382.72,2.60491
25407,2003/10/4,1,8,22,32569,22.6148,32.4049,382.72,2.60491
25408,2003/10/4,1,8,23,32570,22.5658,32.4751,382.72,2.59354
25409,2003/10/4,1,8,24,32572,22.5658,32.5102,397.44,2.59354
25410,2003/10/4,1,8,25,32574,22.5952,32.44,397.44,2.59354
25411,2003/10/4,1,8,26,32576,22.605,32.44,397.44,2.60491
25412,2003/10/4,1,8,27,32578,22.5658,32.4751,397.44,2.59354
25413,2003/10/4,1,8,28,32581,22.4678,32.6505,397.44,2.59354
25414,2003/10/4,1,8,29,32583,22.458,32.7206,397.44,2.59354
25415,2003/10/4,1,8,30,32584,22.556,32.4751,412.16,2.59354
25416,2003/10/4,1,8,31,32587,22.6932,32.2995,412.16,2.60491
25417,2003/10/4,1,8,32,32589,22.6932,32.2644,412.16,2.60491
25418,2003/10/4,1,8,33,32590,22.6834,32.2995,412.16,2.60491
25419,2003/10/4,1,8,35,32594,22.654,32.4049,426.88,2.59354
25420,2003/10/4,1,8,36,32596,22.6834,32.2995,426.88,2.59354
25421,2003/10/4,1,8,37,32598,22.7324,32.2293,426.88,2.60491
25422,2003/10/4,1,8,38,32600,22.7422,32.159,426.88,2.59354
25423,2003/10/4,1,8,39,32602,22.7912,32.0887,426.88,2.60491
25424,2003/10/4,1,8,40,32604,22.8696,32.0183,441.6,2.59354
25425,2003/10/4,1,8,42,32608,22.7912,32.0887,441.6,2.60491
25426,2003/10/4,1,8,43,32610,22.7618,32.159,441.6,2.60491
25427,2003/10/4,1,8,44,32612,22.8402,32.0887,441.6,2.60491
25428,2003/10/4,1,8,46,32616,22.85,32.0183,456.32,2.60491
25429,2003/10/4,1,8,47,32618,22.8892,31.948,456.32,2.59354
25430,2003/10/4,1,8,48,32621,22.9284,31.8776,456.32,2.60491
25431,2003/10/4,1,8,49,32622,22.9088,31.9128,456.32,2.60491
25432,2003/10/4,1,8,50,32624,22.8892,31.8776,478.4,2.59354
25433,2003/10/4,1,8,51,32626,22.8794,32.0183,478.4,2.60491
25434,2003/10/4,1,8,52,32628,22.899,31.948,478.4,2.60491
25435,2003/10/4,1,8,53,32631,22.8696,31.948,478.4,2.59354
25436,2003/10/4,1,8,54,32632,22.8304,32.0183,478.4,2.59354
25437,2003/10/4,1,8,55,32635,22.8892,32.0183,478.4,2.60491
25438,2003/10/4,1,8,56,32637,22.8696,32.0183,478.4,2.60491
25439,2003/10/4,1,8,57,32638,22.8598,31.948,478.4,2.59354
25440,2003/10/4,1,8,58,32641,22.8794,31.948,478.4,2.60491
25441,2003/10/4,1,8,59,32642,22.85,32.0183,478.4,2.60491
25442,2003/10/4,1,9,0,32645,22.8598,31.948,478.4,2.59354
25443,2003/10/4,1,9,1,32648,22.899,31.8776,478.4,2.60491
25444,2003/10/4,1,9,2,32649,22.9284,31.8424,478.4,2.60491
25445,2003/10/4,1,9,3,32651,22.8304,31.9832,507.84,2.59354
25446,2003/10/4,1,9,4,32654,22.8794,31.948,507.84,2.59354
25447,2003/10/4,1,9,5,32655,22.8206,32.0887,507.84,2.60491
25448,2003/10/4,2,0,0,31565,22.5364,43.6853,108.56,2.57108
25449,2003/10/4,2,0,1,31566,22.5364,43.5522,108.56,2.57108
25450,2003/10/4,2,0,2,31568,22.5266,43.4191,108.56,2.58226
25451,2003/10/4,2,0,3,31570,22.5168,43.519,108.56,2.58226
25452,2003/10/4,2,0,4,31572,22.5266,43.3858,108.56,2.57108
25453,2003/10/4,2,0,5,31574,22.5168,43.5522,108.56,2.58226
25454,2003/10/4,2,0,6,31576,22.5364,43.5855,108.56,2.57108
25455,2003/10/4,2,0,7,31578,22.5266,43.6521,108.56,2.57108
25456,2003/10/4,2,0,9,31583,22.5168,43.519,108.56,2.57108
25457,2003/10/4,2,0,10,31586,22.507,43.4857,108.56,2.57108
25458,2003/10/4,2,0,11,31587,22.5168,43.519,108.56,2.57108
25459,2003/10/4,2,0,12,31588,22.5168,43.5855,108.56,2.58226
25460,2003/10/4,2,0,14,31593,22.5168,43.6521,108.56,2.57108
25461,2003/10/4,2,0,15,31594,22.5168,43.519,108.56,2.57108
25462,2003/10/4,2,0,16,31596,22.507,43.2525,108.56,2.58226
25463,2003/10/4,2,0,17,31599,22.4972,43.4524,108.56,2.57108
25464,2003/10/4,2,0,19,31602,22.507,43.4191,108.56,2.57108
25465,2003/10/4,2,0,20,31605,22.5168,43.4524,108.56,2.57108
25466,2003/10/4,2,0,21,31607,22.5266,43.519,108.56,2.57108
25467,2003/10/4,2,0,22,31609,22.5168,43.3191,108.56,2.57108
25468,2003/10/4,2,0,23,31611,22.5364,43.519,108.56,2.57108
25469,2003/10/4,2,0,24,31612,22.5266,43.2525,108.56,2.57108
25470,2003/10/4,2,0,25,31614,22.5266,43.2858,108.56,2.57108
25471,2003/10/4,2,0,26,31616,22.5364,43.2858,108.56,2.57108
25472,2003/10/4,2,0,27,31619,22.5364,43.3525,108.56,2.57108
25473,2003/10/4,2,0,28,31620,22.5364,43.3858,108.56,2.57108
25474,2003/10/4,2,0,29,31622,22.5364,43.7851,108.56,2.57108
25475,2003/10/4,2,0,30,31624,22.5266,43.1525,108.56,2.57108
25476,2003/10/4,2,0,32,31628,22.5266,43.1858,108.56,2.57108
25477,2003/10/4,2,0,33,31630,22.5266,43.3525,1.38,2.57108
25478,2003/10/4,2,0,34,31632,22.4972,43.5522,1.38,2.57108
25479,2003/10/4,2,0,35,31634,22.4678,43.6853,1.38,2.57108
25480,2003/10/4,2,0,36,31636,22.4776,43.8515,1.38,2.57108
25481,2003/10/4,2,0,37,31638,22.4776,43.4524,1.38,2.58226
25482,2003/10/4,2,0,38,31640,22.4874,43.1858,1.38,2.57108
25483,2003/10/4,2,0,39,31642,22.4776,43.4524,1.38,2.57108
25484,2003/10/4,2,0,40,31644,22.4874,43.2525,1.38,2.57108
25485,2003/10/4,2,0,41,31646,22.4972,43.519,1.38,2.58226
25486,2003/10/4,2,0,42,31649,22.4776,43.5855,1.38,2.57108
25487,2003/10/4,2,0,43,31651,22.4776,43.7186,1.38,2.58226
25488,2003/10/4,2,0,44,31652,22.4678,43.5855,1.38,2.57108
25489,2003/10/4,2,0,45,31654,22.458,43.1191,1.38,2.57108
25490,2003/10/4,2,0,46,31656,22.458,43.4857,1.38,2.57108
25491,2003/10/4,2,0,47,31659,22.4482,43.3858,1.38,2.57108
25492,2003/10/4,2,0,48,31660,22.458,43.2525,1.38,2.57108
25493,2003/10/4,2,0,49,31662,22.458,43.4524,1.38,2.57108
25494,2003/10/4,2,0,50,31664,22.4384,43.519,1.38,2.58226
25495,2003/10/4,2,0,51,31666,22.4286,43.2525,1.38,2.58226
25496,2003/10/4,2,0,52,31669,22.3992,43.2525,1.38,2.57108
25497,2003/10/4,2,0,54,31672,22.3992,43.1525,1.38,2.57108
25498,2003/10/4,2,0,55,31675,22.3992,43.2191,1.38,2.57108
25499,2003/10/4,2,0,56,31676,22.3894,43.4524,1.38,2.56
25500,2003/10/4,2,0,57,31678,22.3796,43.4191,1.38,2.57108
25501,2003/10/4,2,0,58,31680,22.3894,43.0524,0.92,2.57108
25502,2003/10/4,2,0,59,31683,22.36,42.9856,0.92,2.57108
25503,2003/10/4,2,1,0,31684,22.36,42.9189,0.92,2.57108
25504,2003/10/4,2,1,3,31690,22.3502,43.1191,0.92,2.57108
25505,2003/10/4,2,1,4,31692,22.3404,43.5522,0.92,2.58226
25506,2003/10/4,2,1,5,31694,22.3404,43.1191,0.92,2.57108
25507,2003/10/4,2,1,6,31696,22.3208,42.9856,0.92,2.57108
25508,2003/10/4,2,1,7,31698,22.3208,43.2858,0.92,2.57108
25509,2003/10/4,2,1,8,31701,22.311,43.3525,0.92,2.56
25510,2003/10/4,2,1,9,31702,22.311,43.3191,0.92,2.57108
25511,2003/10/4,2,1,10,31704,22.3012,43.2525,0.92,2.57108
25512,2003/10/4,2,1,11,31706,22.3012,43.4191,0.92,2.57108
25513,2003/10/4,2,1,12,31708,22.2816,43.1525,1.38,2.57108
25514,2003/10/4,2,1,13,31710,22.262,43.1525,1.84,2.57108
25515,2003/10/4,2,1,14,31712,22.2522,43.4524,1.84,2.57108
25516,2003/10/4,2,1,15,31714,22.262,43.3858,1.84,2.57108
25517,2003/10/4,2,1,16,31717,22.2522,43.2858,1.84,2.57108
25518,2003/10/4,2,1,17,31718,22.262,43.3858,1.84,2.57108
25519,2003/10/4,2,1,18,31720,22.2522,43.3858,1.38,2.57108
25520,2003/10/4,2,1,19,31722,22.2326,43.2191,1.38,2.57108
25521,2003/10/4,2,1,20,31725,22.2228,43.1858,1.38,2.57108
25522,2003/10/4,2,1,21,31727,22.2228,43.3858,1.38,2.57108
25523,2003/10/4,2,1,22,31728,22.2228,43.2858,1.38,2.57108
25524,2003/10/4,2,1,23,31730,22.2326,43.3191,1.84,2.57108
25525,2003/10/4,2,1,24,31732,22.2228,43.3191,1.84,2.57108
25526,2003/10/4,2,1,25,31734,22.213,43.4524,1.84,2.57108
25527,2003/10/4,2,1,26,31736,22.1836,43.1191,1.84,2.56
25528,2003/10/4,2,1,27,31739,22.1738,43.2525,1.84,2.56
25529,2003/10/4,2,1,28,31741,22.164,43.2858,1.84,2.57108
25530,2003/10/4,2,1,29,31743,22.1836,43.3191,1.84,2.57108
25531,2003/10/4,2,1,30,31744,22.1738,43.3191,1.84,2.57108
25532,2003/10/4,2,1,31,31746,22.1836,43.3191,1.84,2.57108
25533,2003/10/4,2,1,33,31750,22.1444,43.2858,1.84,2.57108
25534,2003/10/4,2,1,34,31753,22.1346,43.2525,1.84,2.57108
25535,2003/10/4,2,1,36,31757,22.1346,43.2858,1.38,2.57108
25536,2003/10/4,2,1,37,31758,22.1346,43.2858,1.38,2.57108
25537,2003/10/4,2,1,39,31762,22.115,43.3858,0.92,2.57108
25538,2003/10/4,2,1,40,31764,22.1052,43.019,0.92,2.58226
25539,2003/10/4,2,1,41,31766,22.0856,43.1858,0.92,2.57108
25540,2003/10/4,2,1,42,31769,22.0758,43.2858,0.92,2.57108
25541,2003/10/4,2,1,43,31770,22.0856,43.2525,0.92,2.57108
25542,2003/10/4,2,1,44,31772,22.0856,43.2525,0.92,2.57108
25543,2003/10/4,2,1,45,31775,22.066,43.1191,0.92,2.57108
25544,2003/10/4,2,1,46,31776,22.066,42.9523,0.92,2.57108
25545,2003/10/4,2,1,47,31778,22.0464,43.019,0.92,2.57108
25546,2003/10/4,2,1,48,31780,22.0366,43.1525,0.92,2.57108
25547,2003/10/4,2,1,49,31782,22.0464,43.1191,0.92,2.57108
25548,2003/10/4,2,1,50,31785,22.0562,43.1858,0.92,2.56
25549,2003/10/4,2,1,51,31786,22.0562,43.1858,0.92,2.56
25550,2003/10/4,2,1,52,31788,22.0366,43.1858,0.92,2.56
25551,2003/10/4,2,1,53,31790,22.0268,43.0858,0.92,2.56
25552,2003/10/4,2,1,54,31792,22.017,43.0524,0.92,2.57108
25553,2003/10/4,2,1,55,31795,22.0072,43.1191,0.92,2.57108
25554,2003/10/4,2,1,56,31796,22.0072,43.1191,0.92,2.57108
25555,2003/10/4,2,1,57,31798,22.0072,43.1858,0.92,2.57108
25556,2003/10/4,2,1,58,31800,21.9974,43.1191,0.92,2.57108
25557,2003/10/4,2,1,59,31802,22.0072,43.0858,0.92,2.57108
25558,2003/10/4,2,2,0,31804,21.9778,42.9856,0.92,2.57108
25559,2003/10/4,2,2,1,31806,21.968000000000004,42.9856,0.92,2.57108
25560,2003/10/4,2,2,2,31808,21.968000000000004,43.0858,0.92,2.57108
25561,2003/10/4,2,2,3,31810,21.968000000000004,43.1191,0.92,2.57108
25562,2003/10/4,2,2,4,31812,21.9778,43.0524,0.92,2.57108
25563,2003/10/4,2,2,5,31816,21.968000000000004,43.1191,0.92,2.56
25564,2003/10/4,2,2,6,31817,21.9484,42.9523,0.92,2.57108
25565,2003/10/4,2,2,7,31818,21.9582,42.9856,0.92,2.57108
25566,2003/10/4,2,2,8,31820,21.9386,42.9856,0.92,2.57108
25567,2003/10/4,2,2,9,31822,21.9288,43.019,0.92,2.57108
25568,2003/10/4,2,2,10,31824,21.9484,43.0524,0.92,2.57108
25569,2003/10/4,2,2,11,31826,21.9386,43.0524,0.92,2.56
25570,2003/10/4,2,2,12,31828,21.9386,43.019,0.92,2.56
25571,2003/10/4,2,2,14,31832,21.8798,42.9523,0.92,2.56
25572,2003/10/4,2,2,15,31834,21.8896,42.9523,0.92,2.56
25573,2003/10/4,2,2,16,31836,21.8896,43.019,0.92,2.57108
25574,2003/10/4,2,2,17,31839,21.8896,43.0524,0.92,2.56
25575,2003/10/4,2,2,18,31840,21.8994,43.1191,0.92,2.57108
25576,2003/10/4,2,2,20,31844,21.8798,42.9856,0.92,2.57108
25577,2003/10/4,2,2,21,31846,21.8602,42.8521,0.92,2.56
25578,2003/10/4,2,2,22,31849,21.8602,42.9856,0.92,2.56
25579,2003/10/4,2,2,23,31850,21.8504,42.9856,0.92,2.57108
25580,2003/10/4,2,2,24,31853,21.87,42.9523,0.92,2.57108
25581,2003/10/4,2,2,26,31857,21.8504,42.8521,0.92,2.56
25582,2003/10/4,2,2,27,31858,21.8504,42.8521,0.92,2.56
25583,2003/10/4,2,2,29,31862,21.8308,42.8187,0.92,2.56
25584,2003/10/4,2,2,30,31864,21.8112,42.9189,0.92,2.56
25585,2003/10/4,2,2,31,31866,21.821,42.8521,0.92,2.56
25586,2003/10/4,2,2,32,31868,21.8112,42.8187,0.92,2.56
25587,2003/10/4,2,2,33,31871,21.8112,42.7853,0.92,2.56
25588,2003/10/4,2,2,34,31873,21.8112,42.6516,0.92,2.56
25589,2003/10/4,2,2,35,31874,21.8112,42.7519,0.92,2.57108
25590,2003/10/4,2,2,37,31878,21.8112,42.7853,0.92,2.57108
25591,2003/10/4,2,2,38,31880,21.8112,42.7519,0.92,2.56
25592,2003/10/4,2,2,39,31882,21.8112,42.7185,0.92,2.57108
25593,2003/10/4,2,2,40,31884,21.8112,42.7185,0.92,2.57108
25594,2003/10/4,2,2,41,31886,21.8112,42.5847,0.92,2.56
25595,2003/10/4,2,2,42,31888,21.8014,42.5847,0.92,2.56
25596,2003/10/4,2,2,43,31891,21.8014,42.6516,0.92,2.57108
25597,2003/10/4,2,2,46,31896,21.8112,42.6182,0.92,2.56
25598,2003/10/4,2,2,47,31898,21.8014,42.4174,0.92,2.56
25599,2003/10/4,2,2,48,31900,21.8014,42.4844,0.92,2.57108
25600,2003/10/4,2,2,49,31902,21.7916,42.5178,0.92,2.56
25601,2003/10/4,2,2,50,31904,21.7916,42.5178,0.92,2.56
25602,2003/10/4,2,2,51,31906,21.7818,42.5513,0.92,2.56
25603,2003/10/4,2,2,52,31908,21.7916,42.5178,0.92,2.56
25604,2003/10/4,2,2,53,31910,21.7818,42.4509,0.92,2.57108
25605,2003/10/4,2,2,54,31912,21.7818,42.2835,0.92,2.56
25606,2003/10/4,2,2,55,31914,21.772,42.317,0.92,2.56
25607,2003/10/4,2,2,56,31916,21.772,42.317,0.92,2.56
25608,2003/10/4,2,2,57,31918,21.7622,42.38399999999999,0.92,2.56
25609,2003/10/4,2,2,58,31921,21.772,42.38399999999999,0.92,2.56
25610,2003/10/4,2,2,59,31922,21.7622,42.38399999999999,0.92,2.56
25611,2003/10/4,2,3,1,31926,21.7426,42.25,0.92,2.56
25612,2003/10/4,2,3,2,31928,21.7426,42.317,0.92,2.56
25613,2003/10/4,2,3,3,31930,21.7328,42.317,0.92,2.56
25614,2003/10/4,2,3,4,31932,21.7328,42.25,0.92,2.56
25615,2003/10/4,2,3,5,31934,21.7524,42.183,0.92,2.56
25616,2003/10/4,2,3,7,31938,21.7524,42.0824,0.92,2.56
25617,2003/10/4,2,3,8,31940,21.7426,42.0489,0.92,2.56
25618,2003/10/4,2,3,9,31942,21.7426,42.1495,0.92,2.56
25619,2003/10/4,2,3,10,31944,21.7426,42.0154,0.92,2.56
25620,2003/10/4,2,3,11,31946,21.7426,41.9818,0.92,2.56
25621,2003/10/4,2,3,12,31948,21.7524,41.9483,0.92,2.56
25622,2003/10/4,2,3,13,31950,21.7328,41.9818,0.92,2.56
25623,2003/10/4,2,3,14,31952,21.7426,41.9147,0.92,2.56
25624,2003/10/4,2,3,15,31954,21.7328,41.8476,0.92,2.56
25625,2003/10/4,2,3,16,31957,21.723000000000006,41.81399999999999,1.38,2.56
25626,2003/10/4,2,3,17,31959,21.7426,41.7805,1.38,2.56
25627,2003/10/4,2,3,18,31961,21.7328,41.7805,1.38,2.56
25628,2003/10/4,2,3,19,31962,21.723000000000006,41.6797,1.38,2.56
25629,2003/10/4,2,3,20,31964,21.723000000000006,41.7133,1.38,2.56
25630,2003/10/4,2,3,21,31966,21.7328,41.5789,1.38,2.56
25631,2003/10/4,2,3,22,31968,21.7132,41.5789,1.84,2.56
25632,2003/10/4,2,3,23,31970,21.7132,41.6125,1.84,2.56
25633,2003/10/4,2,3,24,31973,21.7132,41.6125,1.84,2.56
25634,2003/10/4,2,3,25,31974,21.7328,41.5116,1.84,2.56
25635,2003/10/4,2,3,27,31978,21.7132,41.4444,1.84,2.56
25636,2003/10/4,2,3,28,31980,21.7132,41.3098,1.84,2.56
25637,2003/10/4,2,3,29,31983,21.7132,41.478,1.84,2.56
25638,2003/10/4,2,3,30,31985,21.7132,41.4108,1.84,2.56
25639,2003/10/4,2,3,31,31986,21.723000000000006,41.3098,1.84,2.57108
25640,2003/10/4,2,3,32,31988,21.7132,41.3771,1.84,2.56
25641,2003/10/4,2,3,33,31990,21.7132,41.3435,1.38,2.57108
25642,2003/10/4,2,3,34,31993,21.7034,41.1751,1.38,2.56
25643,2003/10/4,2,3,35,31994,21.6936,41.1078,1.38,2.56
25644,2003/10/4,2,3,36,31996,21.7034,41.1751,1.38,2.56
25645,2003/10/4,2,3,37,31998,21.6838,41.2088,1.38,2.56
25646,2003/10/4,2,3,38,32001,21.6936,41.1751,1.38,2.56
25647,2003/10/4,2,3,39,32002,21.7034,41.1078,1.84,2.56
25648,2003/10/4,2,3,40,32005,21.7034,41.1078,1.84,2.56
25649,2003/10/4,2,3,41,32006,21.6936,41.0404,1.84,2.57108
25650,2003/10/4,2,3,42,32008,21.6936,40.9392,1.84,2.56
25651,2003/10/4,2,3,43,32010,21.674,40.9392,1.84,2.56
25652,2003/10/4,2,3,44,32012,21.6838,40.973,1.84,2.56
25653,2003/10/4,2,3,45,32014,21.6936,40.9055,1.84,2.56
25654,2003/10/4,2,3,46,32017,21.6838,40.9392,1.84,2.56
25655,2003/10/4,2,3,47,32018,21.6936,40.9055,1.84,2.56
25656,2003/10/4,2,3,48,32021,21.674,40.7368,0.92,2.56
25657,2003/10/4,2,3,49,32024,21.674,40.7031,0.92,2.56
25658,2003/10/4,2,3,50,32025,21.674,40.7368,0.92,2.56
25659,2003/10/4,2,3,51,32026,21.674,40.7706,0.92,2.56
25660,2003/10/4,2,3,52,32029,21.674,40.7706,0.92,2.56
25661,2003/10/4,2,3,53,32030,21.674,40.7031,0.92,2.56
25662,2003/10/4,2,3,54,32032,21.674,40.7706,0.92,2.57108
25663,2003/10/4,2,3,55,32034,21.674,40.7368,0.92,2.56
25664,2003/10/4,2,3,56,32036,21.6642,40.56800000000001,0.92,2.56
25665,2003/10/4,2,3,57,32038,21.6544,40.56800000000001,0.92,2.56
25666,2003/10/4,2,3,58,32040,21.6642,40.56800000000001,0.92,2.57108
25667,2003/10/4,2,3,59,32042,21.6544,40.6018,0.92,2.56
25668,2003/10/4,2,4,0,32044,21.6544,40.6018,0.92,2.56
25669,2003/10/4,2,4,1,32047,21.6544,40.5342,0.92,2.56
25670,2003/10/4,2,4,2,32049,21.6348,40.3652,0.92,2.56
25671,2003/10/4,2,4,3,32051,21.6544,40.3652,0.92,2.56
25672,2003/10/4,2,4,5,32054,21.6348,40.3652,0.92,2.56
25673,2003/10/4,2,4,7,32059,21.6544,40.2976,0.92,2.56
25674,2003/10/4,2,4,8,32060,21.6544,40.2976,0.92,2.56
25675,2003/10/4,2,4,9,32062,21.6544,40.2299,0.92,2.56
25676,2003/10/4,2,4,10,32064,21.6348,40.2299,0.92,2.56
25677,2003/10/4,2,4,11,32066,21.6348,40.2299,0.92,2.56
25678,2003/10/4,2,4,12,32069,21.6348,40.1961,0.92,2.56
25679,2003/10/4,2,4,13,32070,21.6446,40.1961,0.92,2.57108
25680,2003/10/4,2,4,14,32073,21.6348,40.2299,0.92,2.56
25681,2003/10/4,2,4,15,32074,21.6348,40.1961,0.92,2.56
25682,2003/10/4,2,4,16,32076,21.6348,39.9929,0.92,2.56
25683,2003/10/4,2,4,17,32078,21.6152,39.9929,0.92,2.56
25684,2003/10/4,2,4,18,32081,21.6152,40.0268,0.92,2.56
25685,2003/10/4,2,4,19,32082,21.625,40.0945,0.92,2.56
25686,2003/10/4,2,4,20,32084,21.6152,40.0268,0.92,2.56
25687,2003/10/4,2,4,21,32087,21.625,40.0268,0.92,2.56
25688,2003/10/4,2,4,22,32088,21.6152,40.0268,0.92,2.56
25689,2003/10/4,2,4,23,32090,21.6054,39.9252,0.92,2.56
25690,2003/10/4,2,4,24,32092,21.6054,39.9591,0.92,2.56
25691,2003/10/4,2,4,25,32094,21.5956,39.9929,0.92,2.56
25692,2003/10/4,2,4,26,32096,21.5956,39.9929,0.92,2.56
25693,2003/10/4,2,4,29,32102,21.5956,39.9252,0.92,2.56
25694,2003/10/4,2,4,30,32105,21.5858,39.8913,0.92,2.56
25695,2003/10/4,2,4,32,32108,21.5858,39.8913,0.92,2.56
25696,2003/10/4,2,4,33,32111,21.5956,39.8574,0.92,2.56
25697,2003/10/4,2,4,34,32112,21.5858,39.8574,0.92,2.56
25698,2003/10/4,2,4,35,32114,21.576,39.7557,0.92,2.56
25699,2003/10/4,2,4,36,32116,21.5662,39.7896,0.92,2.56
25700,2003/10/4,2,4,37,32118,21.5564,39.7557,0.92,2.56
25701,2003/10/4,2,4,38,32120,21.576,39.7557,0.92,2.56
25702,2003/10/4,2,4,40,32125,21.5564,39.7557,0.92,2.56
25703,2003/10/4,2,4,41,32126,21.5662,39.7896,0.92,2.56
25704,2003/10/4,2,4,42,32128,21.5564,39.6878,0.92,2.56
25705,2003/10/4,2,4,43,32132,21.5466,39.5521,0.92,2.56
25706,2003/10/4,2,4,44,32133,21.5466,39.5521,0.92,2.56
25707,2003/10/4,2,4,46,32137,21.5466,39.5521,0.92,2.56
25708,2003/10/4,2,4,47,32140,21.5466,39.5521,0.92,2.56
25709,2003/10/4,2,4,48,32141,21.5564,39.5521,0.92,2.56
25710,2003/10/4,2,4,49,32142,21.5662,39.5521,0.92,2.56
25711,2003/10/4,2,4,50,32144,21.5466,39.4842,0.92,2.56
25712,2003/10/4,2,4,51,32147,21.5368,39.4162,0.92,2.56
25713,2003/10/4,2,4,53,32151,21.5466,39.4162,0.92,2.57108
25714,2003/10/4,2,4,54,32153,21.5368,39.4162,0.92,2.56
25715,2003/10/4,2,4,55,32154,21.5368,39.4162,0.92,2.56
25716,2003/10/4,2,4,56,32156,21.527,39.3823,0.92,2.56
